188,0.044221887,0,294
189,0.136388534,7,98
192,0.139427673,6,24.5
195,0.040636795,1,318.5
196,0.04258483,0,318.5
197,0.13702316,7,98
200,0.140448195,6,24.5
203,0.040850685,1,343
204,0.045003768,0,343
205,0.136974813,7,98
208,0.1414515,6,24.5
211,0.0407153,1,367.5
212,0.043982383,0,367.5
213,0.13660438,7,98
216,0.141179302,6,24.5
219,0.040713515,1,392
220,0.043537818,0,392
221,0.135879022,7,98
224,0.140291891,6,24.5
227,0.040468731,1,416.5
228,0.043987443,0,416.5
229,0.137033996,7,98
232,0.141245563,6,24.5
235,0.040515451,1,441
236,0.043291863,0,441
237,0.137941855,7,98
240,0.141229453,6,24.5
243,0.041275652,1,465.5
244,0.044263927,0,465.5
245,0.138400376,7,98
248,0.141328436,6,24.5
251,0.040561561,1,490
252,0.044066249,0,490
253,0.137179898,7,98
256,0.141024746,6,24.5
259,0.040539693,1,514.5
260,0.043514107,0,514.5
261,0.136401868,7,98
264,0.139857452,6,24.5
267,0.041163462,1,539
268,0.044013537,0,539
269,0.136627785,7,98
272,0.140858414,6,24.5
275,0.041517984,1,563.5
276,0.044023867,0,563.5
277,0.137026969,7,98
280,0.140301226,6,24.5
283,0.041172816,1,588
284,0.043866149,0,588
285,0.136906221,7,98
288,0.141084169,6,24.5
291,0.041730418,1,612.5
292,0.044667837,0,612.5
293,0.137820817,7,98
296,0.142447296,6,24.5
299,0.041853821,1,637
300,0.044742638,0,637
301,0.141132345,7,98
304,0.145735588,6,24.5
307,0.042267612,1,661.5
308,0.044942019,0,661.5
309,0.138680607,7,98
312,0.141819972,6,24.5
315,0.041155496,1,686
316,0.044233267,0,686
317,0.138175493,7,98
320,0.140167361,6,24.5
323,0.040875154,1,710.5
324,0.043761383,0,710.5
325,0.137052019,7,98
328,0.140786604,6,24.5
331,0.0411983,1,735
332,0.044507572,0,735
333,0.137852102,7,98
336,0.140647027,6,24.5
339,0.040484378,1,759.5
340,0.043825152,0,759.5
341,0.137873228,7,98
344,0.141153551,6,24.5
347,0.041002466,1,784
348,0.044281893,0,784
349,0.137862243,7,98
352,0.142762124,6,24.5
355,0.040607225,1,808.5
356,0.043827891,0,808.5
357,0.137602669,7,98
360,0.141942489,6,24.5
363,0.040932368,1,833
364,0.043963492,0,833
365,0.138741003,7,98
368,0.140640196,6,24.5
371,0.040667071,1,857.5
372,0.043490893,0,857.5
373,0.137771259,7,98
376,0.141942384,6,24.5
379,0.041466554,1,882
380,0.043656149,0,882
381,0.138153171,7,98
384,0.142077657,6,24.5
387,0.040350405,1,906.5
388,0.044028241,0,906.5
389,0.137892694,7,98
392,0.141532932,6,24.5
395,0.040630999,1,931
396,0.04356501,0,931
397,0.13825732,7,98
400,0.142018091,6,24.5
403,0.041049941,1,955.5
404,0.043614991,0,955.5
405,0.138351381,7,98
408,0.141819731,6,24.5
411,0.040969196,1,980
412,0.043971736,0,980
413,0.137961731,7,98
416,0.141580542,6,24.5
419,0.041156152,1,1004.5
420,0.043418924,0,1004.5
421,0.138906916,7,98
424,0.142158593,6,24.5
427,0.041555479,1,1029
428,0.047501558,0,1029
429,0.14032863,7,98
432,0.145777247,6,24.5
435,0.042496562,1,1053.5
436,0.048458265,0,1053.5
437,0.141512561,7,98
440,0.142744468,6,24.5
443,0.040524288,1,1078
444,0.046616782,0,1078
445,0.137157802,7,98
448,0.140100864,6,24.5
451,0.041287519,1,1102.5
452,0.046162157,0,1102.5
453,0.137081046,7,98
456,0.139795457,6,24.5
459,0.040654039,1,1127
460,0.046952805,0,1127
461,0.139819015,7,98
464,0.143218495,6,24.5
467,0.041971247,1,1151.5
468,0.047060649,0,1151.5
469,0.141217635,7,98
472,0.142864197,6,24.5
475,0.040388826,1,1176
476,0.044151341,0,1176
477,0.140484879,7,98
480,0.141984761,6,24.5
483,0.040387418,1,1200.5
484,0.046722888,0,1200.5
485,0.140813313,7,98
488,0.142408239,6,24.5
491,0.04007764,1,1225
492,0.046460652,0,1225
493,0.139838923,7,98
496,0.142904794,6,24.5
499,0.039826417,1,1249.5
500,0.046031539,0,1249.5
501,0.139403372,7,98
504,0.141305108,6,24.5
507,0.040296172,1,1274
508,0.045870473,0,1274
509,0.13908274,7,98
512,0.141556301,6,24.5
515,0.040334713,1,1298.5
516,0.045738144,0,1298.5
517,0.139219696,7,98
520,0.141275132,6,24.5
523,0.040393683,1,1323
524,0.04629293,0,1323
525,0.139485467,7,98
528,0.141578725,6,24.5
531,0.040649672,1,1347.5
532,0.047154653,0,1347.5
533,0.140729448,7,98
536,0.143440465,6,24.5
539,0.039138502,1,1372
540,0.140983665,5,686
543,0.045848315,1,171.5
544,0.046148012,0,171.5
545,0.140071895,7,24.5
548,0.141837821,6,6.125
551,0.041788107,1,177.625
552,0.045390461,0,177.625
553,0.139451782,7,24.5
556,0.142448416,6,6.125
559,0.041708594,1,183.75
560,0.044668966,0,183.75
561,0.139076178,7,24.5
564,0.142145717,6,6.125
567,0.041616387,1,189.875
568,0.044582105,0,189.875
569,0.139228269,7,24.5
572,0.140856838,6,6.125
575,0.04084392,1,196
576,0.04438073,0,196
577,0.138281354,7,24.5
580,0.140792514,6,6.125
583,0.041720429,1,202.125
584,0.04466404,0,202.125
585,0.138010517,7,24.5
588,0.140954608,6,6.125
591,0.042240952,1,208.25
592,0.044908739,0,208.25
593,0.138701541,7,24.5
596,0.141562566,6,6.125
599,0.040996231,1,214.375
600,0.04427113,0,214.375
601,0.139356973,7,24.5
604,0.141238312,6,6.125
607,0.040918357,1,220.5
608,0.045028417,0,220.5
609,0.139141747,7,24.5
612,0.142414357,6,6.125
615,0.040994925,1,226.625
616,0.04436056,0,226.625
617,0.138933832,7,24.5
620,0.142152351,6,6.125
623,0.041808365,1,232.75
624,0.045108752,0,232.75
625,0.140534221,7,24.5
628,0.14421532,6,6.125
631,0.042310279,1,238.875
632,0.046014013,0,238.875
633,0.140186298,7,24.5
636,0.143423517,6,6.125
639,0.041482939,1,245
640,0.044891479,0,245
641,0.139197059,7,24.5
644,0.143226779,6,6.125
647,0.041326918,1,251.125
648,0.044198796,0,251.125
649,0.138841104,7,24.5
652,0.142671185,6,6.125
655,0.04169237,1,257.25
656,0.044152198,0,257.25
657,0.139177531,7,24.5
660,0.142180743,6,6.125
663,0.04138664,1,263.375
664,0.044469397,0,263.375
665,0.138445725,7,24.5
668,0.142542511,6,6.125
671,0.041023679,1,269.5
672,0.04417534,0,269.5
673,0.139196983,7,24.5
676,0.142717505,6,6.125
679,0.040994839,1,275.625
680,0.044243795,0,275.625
681,0.139298354,7,24.5
684,0.141370437,6,6.125
687,0.04141226,1,281.75
688,0.044058893,0,281.75
689,0.138939701,7,24.5
692,0.141491299,6,6.125
695,0.041043268,1,287.875
696,0.044122298,0,287.875
697,0.139105963,7,24.5
700,0.141342907,6,6.125
703,0.040931156,1,294
704,0.044107538,0,294
705,0.138998576,7,24.5
708,0.141883388,6,6.125
711,0.040579641,1,300.125
712,0.044495033,0,300.125
713,0.139871518,7,24.5
716,0.142421602,6,6.125
719,0.041078979,1,306.25
720,0.045071642,0,306.25
721,0.140600293,7,24.5
724,0.143042643,6,6.125
727,0.041626094,1,312.375
728,0.044823975,0,312.375
729,0.140582731,7,24.5
732,0.14345292,6,6.125
735,0.041052468,1,318.5
736,0.044623398,0,318.5
737,0.138695961,7,24.5
740,0.141625098,6,6.125
743,0.040735671,1,324.625
744,0.044441916,0,324.625
745,0.13832428,7,24.5
748,0.141376424,6,6.125
751,0.040708739,1,330.75
752,0.043579285,0,330.75
753,0.138888563,7,24.5
756,0.141781588,6,6.125
759,0.040972078,1,336.875
760,0.04375711,0,336.875
761,0.138817533,7,24.5
764,0.141215057,6,6.125
767,0.040565031,1,343
768,0.043642686,0,343
769,0.139426346,7,24.5
772,0.140992755,6,6.125
775,0.04040264,1,349.125
776,0.043724805,0,349.125
777,0.138411385,7,24.5
780,0.141502053,6,6.125
783,0.040394406,1,355.25
784,0.04421271,0,355.25
785,0.138922197,7,24.5
788,0.143630707,6,6.125
791,0.040259333,1,361.375
792,0.04345557,0,361.375
793,0.136887863,7,24.5
796,0.142136387,6,6.125
799,0.032657616,1,367.5
800,0.067072574,2,367.5
801,3.957116073,4,3.90625
