163,0.055122358,1,220.5
164,0.056744299,0,220.5
165,0.233708372,7,98
168,0.206309192,6,24.5
171,0.055531116,1,245
172,0.056075138,0,245
173,0.233677699,7,98
176,0.206112325,6,24.5
179,0.056074179,1,269.5
180,0.057348381,0,269.5
181,0.228572397,7,98
184,0.207502924,6,24.5
187,0.055278997,1,294
188,0.056975617,0,294
189,0.232172683,7,98
192,0.205568026,6,24.5
195,0.056341535,1,318.5
196,0.055158559,0,318.5
197,0.234211068,7,98
200,0.205592212,6,24.5
203,0.055243949,1,343
204,0.056302731,0,343
205,0.232512065,7,98
208,0.20547968,6,24.5
211,0.054761918,1,367.5
212,0.057276636,0,367.5
213,0.233351792,7,98
216,0.207203237,6,24.5
219,0.053999344,1,392
220,0.056938359,0,392
221,0.229841539,7,98
224,0.20856784,6,24.5
227,0.055870128,1,416.5
228,0.056494271,0,416.5
229,0.234468344,7,98
232,0.209621993,6,24.5
235,0.054782082,1,441
236,0.056865349,0,441
237,0.231533341,7,98
240,0.206393817,6,24.5
243,0.05641392,1,465.5
244,0.056830069,0,465.5
245,0.233883795,7,98
248,0.208861436,6,24.5
251,0.055626605,1,490
252,0.057860391,0,490
253,0.232280776,7,98
256,0.20835824,6,24.5
259,0.056696873,1,514.5
260,0.056900343,0,514.5
261,0.235468886,7,98
264,0.209043863,6,24.5
267,0.056574443,1,539
268,0.056581338,0,539
269,0.234689972,7,98
272,0.207750789,6,24.5
275,0.055198469,1,563.5
276,0.055438128,0,563.5
277,0.232699814,7,98
280,0.206189147,6,24.5
283,0.055893965,1,588
284,0.055476017,0,588
285,0.232556297,7,98
288,0.205086299,6,24.5
291,0.055679218,1,612.5
292,0.057569006,0,612.5
293,0.232535365,7,98
296,0.20848065,6,24.5
299,0.054936616,1,637
300,0.057327345,0,637
301,0.233124683,7,98
304,0.206605639,6,24.5
307,0.056496696,1,661.5
308,0.057290636,0,661.5
309,0.236524124,7,98
312,0.206969315,6,24.5
315,0.056762339,1,686
316,0.055783771,0,686
317,0.233203271,7,98
320,0.207027254,6,24.5
323,0.056032013,1,710.5
324,0.056714773,0,710.5
325,0.233565257,7,98
328,0.204128823,6,24.5
331,0.054371619,1,735
332,0.056189529,0,735
333,0.234536663,7,98
336,0.208500945,6,24.5
339,0.054781085,1,759.5
340,0.05621572,0,759.5
341,0.234274213,7,98
344,0.206287615,6,24.5
347,0.055429423,1,784
348,0.056965777,0,784
349,0.233787201,7,98
352,0.207756426,6,24.5
355,0.055656231,1,808.5
356,0.056804141,0,808.5
357,0.234943792,7,98
360,0.206672489,6,24.5
363,0.056144046,1,833
364,0.057750186,0,833
365,0.232771605,7,98
368,0.208931101,6,24.5
371,0.056992302,1,857.5
372,0.055423921,0,857.5
373,0.234400105,7,98
376,0.207600098,6,24.5
379,0.055942582,1,882
380,0.056684152,0,882
381,0.234938029,7,98
384,0.207092571,6,24.5
387,0.055689835,1,906.5
388,0.054897787,0,906.5
389,0.23389445,7,98
392,0.202617087,6,24.5
395,0.054627688,1,931
396,0.055836879,0,931
397,0.230371711,7,98
400,0.204683465,6,24.5
403,0.05541934,1,955.5
404,0.054851741,0,955.5
405,0.23483502,7,98
408,0.206732087,6,24.5
411,0.055803238,1,980
412,0.056321663,0,980
413,0.235087058,7,98
416,0.203858439,6,24.5
419,0.056365988,1,1004.5
420,0.056314954,0,1004.5
421,0.234643875,7,98
424,0.207501284,6,24.5
427,0.055694395,1,1029
428,0.05846766,0,1029
429,0.237661337,7,98
432,0.208005527,6,24.5
435,0.05466461,1,1053.5
436,0.057624754,0,1053.5
437,0.235752556,7,98
440,0.210748271,6,24.5
443,0.054859952,1,1078
444,0.057855247,0,1078
445,0.232375915,7,98
448,0.208540162,6,24.5
451,0.054778946,1,1102.5
452,0.057260206,0,1102.5
453,0.236792899,7,98
456,0.208884868,6,24.5
459,0.054507612,1,1127
460,0.057598181,0,1127
461,0.234056503,7,98
464,0.20854936,6,24.5
467,0.055083311,1,1151.5
468,0.058729737,0,1151.5
469,0.23681409,7,98
472,0.207095255,6,24.5
475,0.054659181,1,1176
476,0.057632979,0,1176
477,0.237752405,7,98
480,0.209600269,6,24.5
483,0.054772167,1,1200.5
484,0.058015708,0,1200.5
485,0.236054499,7,98
488,0.209836744,6,24.5
491,0.056922915,1,1225
492,0.057855588,0,1225
493,0.233703785,7,98
496,0.207310761,6,24.5
499,0.055372394,1,1249.5
500,0.05889492,0,1249.5
501,0.237860681,7,98
504,0.209331504,6,24.5
507,0.056974768,1,1274
508,0.05831288,0,1274
509,0.237383351,7,98
512,0.211169266,6,24.5
515,0.05628842,1,1298.5
516,0.058872723,0,1298.5
517,0.235529658,7,98
520,0.21184171,6,24.5
523,0.056705474,1,1323
524,0.0578989,0,1323
525,0.239049486,7,98
528,0.213770372,6,24.5
531,0.056267178,1,1347.5
532,0.059885644,0,1347.5
533,0.238131375,7,98
536,0.211519571,6,24.5
539,0.054055756,1,1372
540,0.237266695,5,686
543,0.061742475,1,171.5
544,0.058606821,0,171.5
545,0.23700039,7,24.5
548,0.209589972,6,6.125
551,0.055956189,1,177.625
552,0.059505392,0,177.625
553,0.237676438,7,24.5
556,0.209366219,6,6.125
559,0.057309561,1,183.75
560,0.059365945,0,183.75
561,0.234173137,7,24.5
564,0.205469423,6,6.125
567,0.054851138,1,189.875
568,0.057821038,0,189.875
569,0.235046959,7,24.5
572,0.208062462,6,6.125
575,0.055677799,1,196
576,0.058131415,0,196
577,0.235479028,7,24.5
580,0.204614688,6,6.125
583,0.055590205,1,202.125
584,0.056582871,0,202.125
585,0.231726424,7,24.5
588,0.206893207,6,6.125
591,0.055249522,1,208.25
592,0.058155031,0,208.25
593,0.234071358,7,24.5
596,0.205638348,6,6.125
599,0.05617131,1,214.375
600,0.055690614,0,214.375
601,0.234057461,7,24.5
604,0.205328508,6,6.125
607,0.054542985,1,220.5
608,0.057565275,0,220.5
609,0.23392013,7,24.5
612,0.204270983,6,6.125
615,0.056147358,1,226.625
616,0.055447299,0,226.625
617,0.236268863,7,24.5
620,0.204989378,6,6.125
623,0.056770902,1,232.75
624,0.056470411,0,232.75
625,0.234838284,7,24.5
628,0.205331092,6,6.125
631,0.055962905,1,238.875
632,0.056819792,0,238.875
633,0.234591974,7,24.5
636,0.20656081,6,6.125
639,0.055232106,1,245
640,0.057360833,0,245
641,0.235062662,7,24.5
644,0.210735993,6,6.125
647,0.055421797,1,251.125
648,0.056928305,0,251.125
649,0.235086124,7,24.5
652,0.206631759,6,6.125
655,0.056415363,1,257.25
656,0.058460684,0,257.25
657,0.236705473,7,24.5
660,0.209650516,6,6.125
663,0.056072125,1,263.375
664,0.057251853,0,263.375
665,0.234987585,7,24.5
668,0.207299792,6,6.125
671,0.055993463,1,269.5
672,0.056589293,0,269.5
673,0.234707556,7,24.5
676,0.206772462,6,6.125
679,0.055010356,1,275.625
680,0.05576873,0,275.625
681,0.234121809,7,24.5
684,0.207306083,6,6.125
687,0.055975439,1,281.75
688,0.057617964,0,281.75
689,0.237405456,7,24.5
692,0.208246511,6,6.125
695,0.055262675,1,287.875
696,0.057003074,0,287.875
697,0.235694802,7,24.5
700,0.207317742,6,6.125
703,0.055733779,1,294
704,0.056199758,0,294
705,0.23361581,7,24.5
708,0.20606693,6,6.125
711,0.056795966,1,300.125
712,0.057447841,0,300.125
713,0.236201889,7,24.5
716,0.207007413,6,6.125
719,0.056544171,1,306.25
720,0.05707856,0,306.25
721,0.234270027,7,24.5
724,0.210026758,6,6.125
727,0.057116986,1,312.375
728,0.056876724,0,312.375
729,0.237461859,7,24.5
732,0.20896263,6,6.125
735,0.055219205,1,318.5
736,0.056283056,0,318.5
737,0.232828011,7,24.5
740,0.20738517,6,6.125
743,0.055815171,1,324.625
744,0.056252311,0,324.625
745,0.235155668,7,24.5
748,0.207331325,6,6.125
751,0.055236283,1,330.75
752,0.057212559,0,330.75
753,0.234732982,7,24.5
756,0.208811306,6,6.125
759,0.055731147,1,336.875
760,0.055578354,0,336.875
761,0.231849156,7,24.5
764,0.204917583,6,6.125
767,0.05416839,1,343
768,0.055295894,0,343
769,0.228424896,7,24.5
772,0.20084423,6,6.125
775,0.053239828,1,349.125
776,0.053134212,0,349.125
777,0.224625508,7,24.5
780,0.1991027,6,6.125
783,0.04963136,1,355.25
784,0.050578643,0,355.25
785,0.210861843,7,24.5
788,0.189407865,6,6.125
791,0.046675935,1,361.375
792,0.045217073,0,361.375
793,0.200185954,7,24.5
796,0.18157127,6,6.125
799,0.035713201,1,367.5
800,0.074866613,2,367.5
801,5.58288748,4,3.90625
