0,0.0857448,6,3136.0
3,0.02838979041154,1,784.0
4,0.0203477907968574,0,784.0
5,0.0740732467060427,6,1568.0
8,0.0786773615635179,6,392.0
11,0.0204025467475423,1,1176.0
12,0.0210606669728984,0,1176.0
13,0.0726609478804725,6,1568.0
16,0.0778601202003339,6,392.0
19,0.0187301721854304,1,1568.0
20,0.0206626109563602,0,1568.0
21,0.0709852660934232,6,1568.0
24,0.0750711947997483,6,392.0
27,0.020141004142502,1,1960.0
28,0.0207393640672124,0,1960.0
29,0.071873302578019,6,1568.0
32,0.0763366768076682,6,392.0
35,0.0186392830889944,1,2352.0
36,0.0206552928385724,0,2352.0
37,0.0719126410140335,6,1568.0
40,0.0764722362592288,6,392.0
43,0.0187595305951383,1,2744.0
44,0.0189613926499032,0,2744.0
45,0.0711778211981566,6,1568.0
48,0.0751289504789076,6,392.0
51,0.0166029434910004,1,3136.0
52,0.0711993196159122,6,1568.0
55,0.0214038054142072,1,392.0
56,0.022756634673584,0,392.0
57,0.0777075229527105,6,392.0
60,0.0835593039092055,6,98.0
63,0.0199826620773435,1,490.0
64,0.0212414648802273,0,490.0
65,0.078459832054176,6,392.0
68,0.0806584465939493,6,98.0
71,0.0214554166325276,1,588.0
72,0.0205072112443158,0,588.0
73,0.0703623742637064,7,392.0
76,0.0796582405326675,6,98.0
79,0.0204865138601572,1,686.0
80,0.0206602311037481,0,686.0
81,0.0698314187102633,7,392.0
84,0.0806715745551237,6,98.0
87,0.020464537349888,1,784.0
88,0.0216112122592669,0,784.0
89,0.070249266017659,7,392.0
92,0.0799760470588235,6,98.0
95,0.0202229606950765,1,882.0
96,0.0211627805695142,0,882.0
97,0.0698107763217352,7,392.0
100,0.0793948280307756,8,98.0
103,0.0204609071239028,1,980.0
104,0.0216724965517241,0,980.0
105,0.0691055170207904,7,392.0
108,0.0780613432220848,6,98.0
111,0.0203982700938392,1,1078.0
112,0.0239117748148148,0,1078.0
113,0.0699020595130748,7,392.0
116,0.0772991322399833,6,98.0
119,0.0193182006128702,1,1176.0
120,0.02056949620893,0,1176.0
121,0.069189137074517,7,392.0
124,0.0773344225819842,6,98.0
127,0.0208296079626244,1,1274.0
128,0.023142089347079,0,1274.0
129,0.069538188283565,7,392.0
132,0.0775171151919866,6,98.0
135,0.0203253431073101,1,1372.0
136,0.0222511454996616,0,1372.0
137,0.069327866233163,7,392.0
140,0.0801423658587114,6,98.0
143,0.0201465647867394,1,1470.0
144,0.0241239224376731,0,1470.0
145,0.069797142204976,7,392.0
148,0.0791095963830661,6,98.0
151,0.0175484181069958,1,1568.0
152,0.0709716443228454,7,784.0
155,0.0236852026578073,1,196.0
156,0.0230730188434048,0,196.0
157,0.0693806565266742,7,98.0
160,0.0808475404185474,6,24.5
163,0.0207958181818181,1,220.5
164,0.0218395564021164,0,220.5
165,0.0702336946530148,7,98.0
168,0.0776437299470899,6,24.5
171,0.0223538724095895,1,245.0
172,0.0227139277917716,0,245.0
173,0.0703787632984901,7,98.0
176,0.0790735284952849,6,24.5
179,0.0203657704644865,1,269.5
180,0.0222063422184006,0,269.5
181,0.0709765381818181,7,98.0
184,0.0785930363296657,6,24.5
187,0.0206187586773464,1,294.0
188,0.0225990312436185,0,294.0
189,0.0695266377142857,7,98.0
192,0.0772937684845871,6,24.5
195,0.0209318366356651,1,318.5
196,0.0208802023608768,0,318.5
197,0.0708980726525017,7,98.0
200,0.0783329261410788,6,24.5
203,0.0205960528052805,1,343.0
204,0.0232257457799471,0,343.0
205,0.0706621445838084,7,98.0
208,0.0797731622014537,6,24.5
211,0.0206742154347383,1,367.5
212,0.0221978747659663,0,367.5
213,0.0705668776779543,7,98.0
216,0.0787456758104738,6,24.5
219,0.0194530991869918,1,392.0
220,0.0207043918918918,0,392.0
221,0.0701666926210955,7,98.0
224,0.078346993083211,6,24.5
227,0.0197190585375734,1,416.5
228,0.021014704262295,0,416.5
229,0.0697061931350114,7,98.0
232,0.0786161389241846,6,24.5
235,0.0195307175129533,1,441.0
236,0.0219013360307505,0,441.0
237,0.0702414370605579,7,98.0
240,0.0777088886004758,6,24.5
243,0.0194658266178266,1,465.5
