0,0.213041955,6,2775.125
1,0.18178836,6,2701.125
2,0.188523299,6,5402.25
3,0.049367329,1,1332.25
4,0.227057169,7,1665.3125
5,0.188747726,6,3780.75
6,0.049117726,1,918.75
7,0.220468799,7,306.25
8,0.238393764,7,229.6875
9,0.239922146,7,306.25
10,0.23423212,7,306.25
11,0.193416499,6,459.375
12,0.188257666,6,459.375
13,0.056563762,1,918.75
14,0.235293005,7,153.125
15,0.059196455,1,1225
16,0.240652626,7,306.25
17,0.240737468,7,229.6875
18,0.23849505,7,306.25
19,0.233208938,7,306.25
20,0.196984968,6,459.375
21,0.190642747,6,459.375
22,0.055430369,1,1225
23,0.23268584,7,306.25
24,0.058298434,1,1378.125
25,0.242288251,7,306.25
26,0.239496554,7,229.6875
27,0.239859717,7,306.25
28,0.236095184,7,306.25
29,0.198594299,6,459.375
30,0.195576874,6,459.375
31,0.055707905,1,1378.125
32,0.234695821,7,306.25
33,0.059187621,1,1378.125
34,0.240136591,7,433.5
35,0.239520372,7,306.25
36,0.203992909,6,459.375
37,0.239524614,7,108.375
38,0.058092947,1,325.125
39,0.05268176,1,867
40,0.235301221,7,216.75
41,0.227487426,7,144.5
42,0.435435619,37,144.5
43,0.413511353,37,216.75
44,0.21470243,7,144.5
45,0.401796611,37,144.5
46,0.39995605,37,144.5
47,0.411073514,37,144.5
48,0.445391396,37,216.75
49,0.037594611,1,867
50,0.237315908,7,216.75
51,0.045108531,1,867
52,0.23750223,7,216.75
53,0.232261088,7,180.625
54,0.434495402,37,180.625
55,0.417949731,37,216.75
56,0.216387708,7,180.625
57,0.407668719,37,180.625
58,0.419974301,37,180.625
59,0.440288764,37,180.625
60,0.233762397,7,216.75
61,0.042374959,1,867
62,0.240523221,7,216.75
63,0.046808827,1,867
64,0.236048822,7,216.75
65,0.233680144,7,180.625
66,0.437448688,37,180.625
67,0.424867087,37,216.75
68,0.219740795,7,180.625
69,0.411388447,37,180.625
70,0.420213239,37,180.625
71,0.439446427,37,180.625
72,0.235106808,7,216.75
73,0.041858779,1,867
74,0.243159973,7,216.75
75,0.046133187,1,867
76,0.23617226,7,216.75
77,0.232917159,7,216.75
78,0.438905888,37,216.75
79,0.421950198,37,216.75
80,0.220451368,7,216.75
81,0.410784078,37,216.75
82,0.414402128,37,216.75
83,0.425350549,37,216.75
84,0.444438318,37,216.75
85,0.039771882,1,867
86,0.23582651,7,216.75
87,0.045385546,1,867
88,0.243728741,7,216.75
89,0.240296329,7,80
90,0.239975542,7,216.75
91,0.476292882,37,216.75
92,0.477329935,37,216.75
93,0.244831598,7,48
94,0.050507755,1,192
95,0.051403025,1,320
96,0.247728713,7,80
97,0.246089195,7,96
98,0.245676393,7,96
99,0.247293698,7,96
100,0.059260113,1,192
101,0.245164875,7,112
102,0.210565735,6,96
103,0.243965855,7,96
104,0.241956625,7,96
105,0.060617188,1,192
106,0.057603592,1,320
107,0.244413827,7,48
108,0.060601092,1,512
109,0.243487158,7,80
110,0.244044079,7,96
111,0.245049758,7,96
112,0.240350397,7,96
113,0.060203282,1,192
114,0.238548316,7,112
115,0.205580933,6,96
116,0.229898589,7,96
117,0.224796939,7,96
118,0.052757192,1,192
119,0.045921057,1,512
120,0.209941413,7,48
121,0.047114026,1,512
122,0.049123798,1,8
123,2.212753614,2,3.90625
