0,0.246219807,6,3515.625,1,0
1,0.155461822,4,3515.625,1,0
2,0.054110822,1,0.15625,0,0
3,0.20589839,6,0.0390625,0,3515.625
4,0.232354542,7,3515.625,0,3515.625
5,0.169778774,5,2109.375,0,3515.625
6,0.152854711,4,2109.375,1,3515.625
7,0.055496194,1,0.09375,0,3515.625
8,0.205075117,6,0.0234375,0,2109.375
9,0.227110721,7,2109.375,0,2109.375
10,0.168248194,5,2109.375,0,2109.375
11,0.048857294,1,2109.375,0,2109.375
12,0.205878119,6,12656.25,1,2109.375
13,0.151586582,4,3164.0625,1,2109.375
14,0.052434465,1,0.5625,0,2109.375
15,0.199279415,6,0.0234375,0,3164.0625
16,0.248593504,7,3164.0625,0,3164.0625
17,0.223296543,6,703.125,0,3164.0625
18,0.278265806,7,4218.75,1,3164.0625
19,0.1823936,4,4218.75,1,3164.0625
20,0.061604132,1,0.75,0,3164.0625
21,0.213143232,6,0.03125,0,4218.75
22,0.242351799,7,4218.75,0,4218.75
23,0.218680263,6,703.125,0,4218.75
24,0.054846729,1,703.125,0,4218.75
25,0.272822384,7,4218.75,1,4218.75
26,0.180735767,4,4218.75,1,4218.75
27,0.06282813,1,0.75,0,4218.75
28,0.212719017,6,0.03125,0,4218.75
29,0.243578703,7,4218.75,0,4218.75
30,0.221053588,6,703.125,0,4218.75
31,0.054884223,1,703.125,0,4218.75
32,0.274261515,7,4218.75,1,4218.75
33,0.17678006,4,1083,1,4218.75
34,0.061690073,1,0.75,0,4218.75
35,0.209811725,6,0.03125,0,1083
36,0.23876524,7,1083,0,1083
37,0.220329822,6,270.75,0,1083
38,0.233469354,6,1624.5,1,1083
39,0.171468568,4,1624.5,1,1083
40,0.06149903,1,1.125,0,1083
41,0.205929722,6,0.046875,0,1624.5
42,0.237899908,7,1624.5,0,1624.5
43,0.22016562,6,270.75,0,1624.5
44,0.052900074,1,270.75,0,1624.5
45,0.227020281,6,1624.5,1,1624.5
46,0.173921497,4,1624.5,1,1624.5
47,0.059748317,1,1.125,0,1624.5
48,0.206426192,6,0.046875,0,1624.5
49,0.234835622,7,1624.5,0,1624.5
50,0.217399472,6,270.75,0,1624.5
51,0.053460573,1,270.75,0,1624.5
52,0.230986571,6,1624.5,1,1624.5
53,0.175736387,4,406.125,1,1624.5
54,0.061199906,1,1.125,0,1624.5
55,0.208071813,6,0.046875,0,406.125
56,0.240574378,7,406.125,0,406.125
57,0.220490895,6,135.375,0,406.125
58,0.272569065,7,812.25,1,406.125
59,0.17988898,4,812.25,1,406.125
60,0.062385616,1,2.25,0,406.125
61,0.208890703,6,0.09375,0,812.25
62,0.237797019,7,812.25,0,812.25
63,0.219045593,6,135.375,0,812.25
64,0.055051817,1,135.375,0,812.25
65,0.271585623,7,812.25,1,812.25
66,0.177519818,4,812.25,1,812.25
67,0.061239107,1,2.25,0,812.25
68,0.207785786,6,0.09375,0,812.25
69,0.236731734,7,812.25,0,812.25
70,0.220055328,6,135.375,0,812.25
71,0.054456279,1,135.375,0,812.25
72,0.273069998,7,812.25,1,812.25
73,0.180847269,4,812.25,1,812.25
74,0.061967551,1,2.25,0,812.25
75,0.208233397,6,0.09375,0,812.25
76,0.23894503,7,812.25,0,812.25
77,0.219793771,6,135.375,0,812.25
78,0.052072278,1,135.375,0,812.25
79,0.272430248,7,812.25,1,812.25
80,0.17967427,4,812.25,1,812.25
81,0.062028887,1,2.25,0,812.25
82,0.20946257,6,0.09375,0,812.25
83,0.239030866,7,812.25,0,812.25
84,0.220593105,6,135.375,0,812.25
85,0.054586014,1,135.375,0,812.25
86,0.272953883,7,812.25,1,812.25
87,0.18113414,4,812.25,1,812.25
88,0.062764771,1,2.25,0,812.25
89,0.215633896,6,0.09375,0,812.25
90,0.245247042,7,812.25,0,812.25
91,0.225254214,6,191.78125,0,812.25
92,0.277765201,7,1150.6875,1,812.25
93,0.182756547,4,1150.6875,1,812.25
94,0.062841892,1,3.1875,0,812.25
95,0.21287914,6,0.1328125,0,1150.6875
96,0.242346102,7,1150.6875,0,1150.6875
97,0.223431664,6,191.78125,0,1150.6875
98,0.055325269,1,191.78125,0,1150.6875
99,0.276459783,7,1150.6875,1,1150.6875
100,0.178953367,4,1150.6875,1,1150.6875
101,0.062433831,1,3.1875,0,1150.6875
102,0.213632013,6,0.1328125,0,1150.6875
103,0.239599457,7,1150.6875,0,1150.6875
104,0.223537515,6,191.78125,0,1150.6875
105,0.055633121,1,191.78125,0,1150.6875
106,0.275901467,7,1150.6875,1,1150.6875
107,0.180505847,4,1150.6875,1,1150.6875
108,0.0628668,1,3.1875,0,1150.6875
109,0.213666783,6,0.1328125,0,1150.6875
110,0.241510829,7,1150.6875,0,1150.6875
111,0.224999497,6,191.78125,0,1150.6875
112,0.054395528,1,191.78125,0,1150.6875
113,0.277841663,7,1150.6875,1,1150.6875
114,0.177725421,4,1150.6875,1,1150.6875
115,0.061982044,1,3.1875,0,1150.6875
116,0.212222992,6,0.1328125,0,1150.6875
117,0.240753599,7,1150.6875,0,1150.6875
118,0.221183535,6,191.78125,0,1150.6875
119,0.055125005,1,191.78125,0,1150.6875
120,0.274686383,7,1150.6875,1,1150.6875
121,0.179788932,4,318.75,1,1150.6875
122,0.060410109,1,3.1875,0,1150.6875
123,0.209824,6,0.1328125,0,318.75
124,0.236496698,7,318.75,0,318.75
125,0.213227728,6,90.625,0,318.75
126,0.265664574,7,543.75,1,318.75
127,0.177775389,4,543.75,1,318.75
128,0.059684571,1,5.4375,0,318.75
129,0.193099428,6,0.2265625,0,543.75
130,0.218499364,7,543.75,0,543.75
131,0.192855701,6,90.625,0,543.75
132,0.044918201,1,90.625,0,543.75
133,0.231475507,7,543.75,1,543.75
134,0.152299537,4,543.75,1,543.75
135,0.050762196,1,5.4375,0,543.75
136,0.167616291,6,0.2265625,0,543.75
137,0.190347569,7,543.75,0,543.75
138,0.180877242,6,90.625,0,543.75
139,0.040214223,1,90.625,0,543.75
140,0.222612522,7,543.75,1,543.75
141,0.147102077,4,543.75,1,543.75
142,0.049081138,1,5.4375,0,543.75
143,0.164657318,6,0.2265625,0,543.75
144,0.187835739,7,543.75,0,543.75
145,0.179813963,6,90.625,0,543.75
146,0.039238853,1,90.625,0,543.75
147,0.218517023,7,543.75,1,543.75
148,0.147861175,4,543.75,1,543.75
149,0.049544744,1,5.4375,0,543.75
150,0.16214769,6,0.2265625,0,543.75
151,0.185284496,7,543.75,0,543.75
152,0.176851709,6,90.625,0,543.75
153,0.039326473,1,90.625,0,543.75
154,0.216243871,7,543.75,1,543.75
155,0.149111921,4,543.75,1,543.75
156,0.048641284,1,5.4375,0,543.75
157,0.16156038,6,0.2265625,0,543.75
158,0.186100551,7,543.75,0,543.75
159,0.17293494,6,90.625,0,543.75
160,0.039611165,1,90.625,0,543.75
161,0.21642499,7,543.75,1,543.75
162,0.147305596,4,543.75,1,543.75
163,0.047521367,1,5.4375,0,543.75
164,0.164064425,6,0.2265625,0,543.75
165,0.187879027,7,543.75,0,543.75
166,0.17394192,6,150,0,543.75
167,0.215843205,7,900,1,543.75
168,0.147018762,4,900,1,543.75
169,0.048818117,1,9,0,543.75
170,0.163191243,6,0.375,0,900
171,0.184380406,7,900,0,900
172,0.164863611,6,150,0,900
173,0.035476435,1,150,0,900
174,0.199113539,7,600,1,900
175,0.040460551,1,6,0,900
176,2.93134393,1,3.90625,1,600
